meta_id,post_id,meta_key,meta_value
180517,6089,_ftac_altitude_rows,"a:16:{i:0;a:4:{s:3:""day"";i:1;s:5:""place"";s:20:""Arrival in Kathmandu"";s:8:""altitude"";d:1350;s:4:""note"";s:62:""Arrival in  Kathmandu Free time trek  Preparation tour meeting"";}i:1;a:4:{s:3:""day"";i:2;s:5:""place"";s:31:""Kathmandu to Lukla and Phakding"";s:8:""altitude"";d:2610;s:4:""note"";s:71:""Lukla is Recognized as a Sherpa Village the main getway to the Everest."";}i:2;a:4:{s:3:""day"";i:3;s:5:""place"";s:18:""Phakding to Namche"";s:8:""altitude"";d:3450;s:4:""note"";s:83:""Namche  bazer is the Main administrative and commercial center of the Khumbu reason"";}i:3;a:4:{s:3:""day"";i:4;s:5:""place"";s:6:""Namche"";s:8:""altitude"";d:3450;s:4:""note"";s:38:""Acclimatization day exprore view point"";}i:4;a:4:{s:3:""day"";i:5;s:5:""place"";s:14:""Namche to Dole"";s:8:""altitude"";d:4110;s:4:""note"";s:52:""Walk slowly altitude increases. keep your body adapt"";}i:5;a:4:{s:3:""day"";i:6;s:5:""place"";s:17:""Dole to Machhermo"";s:8:""altitude"";d:4410;s:4:""note"";s:44:""The way gradually up hike slowly but surely."";}i:6;a:4:{s:3:""day"";i:7;s:5:""place"";s:18:""Machhermo to Gokyo"";s:8:""altitude"";d:4760;s:4:""note"";s:72:""We hike to gokyo today which is encircled by breathtaking mountain views"";}i:7;a:4:{s:3:""day"";i:8;s:5:""place"";s:29:""Gokyo to Gokyo Ri and Thagnak"";s:8:""altitude"";d:4678;s:4:""note"";s:65:""Start early morning for best view. hike slowly drink enough water"";}i:8;a:4:{s:3:""day"";i:9;s:5:""place"";s:20:""Thangnak to Dzonglha"";s:8:""altitude"";d:4830;s:4:""note"";s:76:""Mountain weather condition can be change please follow your guide carefully."";}i:9;a:4:{s:3:""day"";i:10;s:5:""place"";s:19:""Dzonglha to Lobuche"";s:8:""altitude"";d:4900;s:4:""note"";s:86:""After wonder full gokyo valley we joined Everest trail way more busy be ready for that"";}i:10;a:4:{s:3:""day"";i:11;s:5:""place"";s:42:""Lobuche to Gorakshep and Everest base camp"";s:8:""altitude"";d:5364;s:4:""note"";s:93:""High altitude may cause fatigue walk slowly. the most wating day finally come enjoy your day."";}i:11;a:4:{s:3:""day"";i:12;s:5:""place"";s:37:""Gorakshep to kalapatther and phereche"";s:8:""altitude"";d:4200;s:4:""note"";s:96:""Early morning sunrisr view fromm kalapatthar and hike down to phereche it long day but worth it."";}i:12;a:4:{s:3:""day"";i:13;s:5:""place"";s:18:""Phereche to Namche"";s:8:""altitude"";d:3450;s:4:""note"";s:79:""Today we hike downhill walk carefully. visit old tengboche monastery on the way"";}i:13;a:4:{s:3:""day"";i:14;s:5:""place"";s:15:""Namche to Lukla"";s:8:""altitude"";d:2830;s:4:""note"";s:94:""Descending can strain your knees trek care fully. enjoy your last night in hamalaya with team."";}i:14;a:4:{s:3:""day"";i:15;s:5:""place"";s:18:""Lukla to kathmandu"";s:8:""altitude"";d:1350;s:4:""note"";s:83:""Flight from Lukla to kathmandu are weather dependent please keep be ready any time."";}i:15;a:4:{s:3:""day"";i:16;s:5:""place"";s:20:""Kathmandu / depature"";s:8:""altitude"";d:1350;s:4:""note"";s:28:""Have a safe flight back home"";}}"
180518,6089,_ftb_duration,
180519,6089,_ftb_regular_price,
180520,6089,_ftb_costing_rows,"a:3:{i:0;a:3:{s:9:""pax_label"";s:7:""2-4 Pax"";s:10:""group_type"";s:10:""Best Value"";s:15:""cost_per_person"";s:4:""1899"";}i:1;a:3:{s:9:""pax_label"";s:7:""5-9 Pax"";s:10:""group_type"";s:10:""Best Value"";s:15:""cost_per_person"";s:4:""1799"";}i:2;a:3:{s:9:""pax_label"";s:7:""10+ Pax"";s:10:""group_type"";s:13:""Super Private"";s:15:""cost_per_person"";s:4:""1699"";}}"
180521,6089,_ftb_fixed_departures,a:0:{}
180528,6089,_flyup_ctl_views,14
180529,6089,_flyup_ctl_views_daily,"a:13:{s:10:""2026-06-20"";i:1;s:10:""2026-06-21"";i:1;s:10:""2026-07-10"";i:1;s:10:""2026-07-24"";i:1;s:10:""2026-08-07"";i:1;s:10:""2026-08-18"";i:1;s:10:""2026-08-21"";i:1;s:10:""2026-08-24"";i:1;s:10:""2026-08-28"";i:1;s:10:""2026-08-29"";i:1;s:10:""2026-08-31"";i:2;s:10:""2026-09-02"";i:1;s:10:""2026-09-03"";i:1;}"
187596,6089,_flyup_seo_title,"Gokyo Lake Cho La Pass Trek – EBC Adventure"
187597,6089,_flyup_seo_description,"Explore the Gokyo Lake Cho La Pass Trek with turquoise lakes, Sherpa villages, Everest Base Camp, Kala Patthar, and stunning Himalayan views."
187598,6089,_flyup_seo_focus_keyphrase,"Gokyo Lake Cho La Pass Trek"
187599,6089,_flyup_seo_setup_score,98
57878,6099,_edit_lock,1787418696:15
57879,6099,_edit_last,15
57883,6099,price,1200/P
57884,6099,duration,"12 Days"
57885,6099,destination,
57886,6099,transportation,
57887,6099,trekking-grade,
57888,6099,max-altitude,
57889,6099,trip-start-and-end,
57890,6099,highlight,
57891,6099,package-include,
57892,6099,package-exclude,
57893,6099,route-map,
57894,6099,day-1,
57895,6099,description-1,
57896,6099,day-2,
57897,6099,description-2,
57898,6099,day-3,
57899,6099,description-3,
57900,6099,day-4,
57901,6099,description-4,
57902,6099,day-5,
57903,6099,description-5,
57904,6099,day-6,
57905,6099,description-6,
57906,6099,day-7,
57907,6099,description-7,
57908,6099,day-8,
57909,6099,description-8,
57910,6099,day-9,
57911,6099,description-9,
57912,6099,day-10,
57913,6099,description-10,
57914,6099,day-11,
57915,6099,description-11,
57916,6099,day-12,
57917,6099,description-12,
57918,6099,day-13,
57919,6099,description-13,
57920,6099,day-14,
57921,6099,description-14,
57922,6099,day-15,
57923,6099,description-15,
57924,6099,day-16,
57925,6099,description-16,
57926,6099,day-17,
57927,6099,description-17,
57928,6099,day-18,
57929,6099,description-18,
57930,6099,day-19,
57931,6099,description-19,
57932,6099,day-20,
57933,6099,description-20,
57934,6099,day-21,
57935,6099,description-21,
57936,6099,day-22,
57937,6099,description-22,
57938,6099,day-23,
57939,6099,description-23,
57940,6099,day-24,
57941,6099,description-24,
57942,6099,day-25,
57943,6099,description-25,
57944,6099,day-26,
57945,6099,description-26,
57946,6099,day-27,
57947,6099,description-27,
70460,6099,_thumbnail_id,6941
70461,6099,start_and_end_date,
70462,6099,rate,
84274,6099,best-time,"March-Jun / Oct-Feb"
84275,6099,meals-bld,
84276,6099,package_include,
84277,6099,package_exclude,
84278,6099,gallery,
98213,6099,accommodation,
180358,6099,_flyup_ctl_views,6
180359,6099,_flyup_ctl_views_daily,"a:6:{s:10:""2026-06-18"";i:1;s:10:""2026-06-22"";i:1;s:10:""2026-08-01"";i:1;s:10:""2026-08-07"";i:1;s:10:""2026-08-17"";i:1;s:10:""2026-08-22"";i:1;}"
181187,6099,_ftac_altitude_rows,a:0:{}
181188,6099,_ftb_duration,
181189,6099,_ftb_regular_price,
181190,6099,_ftb_costing_rows,"a:1:{i:0;a:3:{s:9:""pax_label"";s:5:""1 Pax"";s:10:""group_type"";s:12:""Private Trip"";s:15:""cost_per_person"";s:1:""0"";}}"
181191,6099,_ftb_fixed_departures,a:0:{}
181192,6099,start_at,
181193,6099,activity,
181194,6099,end_at,
181195,6099,equipment_amp_trekking_gears,
181196,6099,r,
181197,6099,itinerary_detail,
181198,6099,group_size_costing_setup,
187705,6099,_flyup_seo_title,"Annapurna Panorama Trek - Everpeak Adventure"
187706,6099,_flyup_seo_description,"Embark on the Annapurna Panorama Trek. Experience spectacular Himalayan scenery, explore traditional mountain villages, and enjoy rich local culture"
187707,6099,_flyup_seo_focus_keyphrase,"Annapurna Panorama Trek"
187708,6099,_flyup_seo_setup_score,97
57951,6101,_edit_lock,1787418699:15
57954,6101,_edit_last,15
57956,6101,price,1100/P
57957,6101,duration,"7 Days"
57958,6101,destination,
57959,6101,transportation,
57960,6101,trekking-grade,A
57961,6101,max-altitude,1940
57962,6101,trip-start-and-end,"Kathmandu to Pokhara"
57963,6101,highlight,"<p><strong>The Trail Conditions: </strong></p>
<p>Straight, Uphill, Downhill, Jig Jag with small rocky, pebbles, somewhere flat man made stone steps, through the rhododendron, moss covered forests, suspensions metal bridges</p>
<p><strong>Medication </strong></p>
<ul>
<li>Bandage for sprains</li>
<li>Plasters/Band-aids</li>
<li>Iodine or water filter (optional)</li>
<li>Moleskin/Second skin - for blisters</li>
<li>Antiseptic ointment for cuts</li>
<li>Anti-bacterial throat lozenges (with antiseptic)</li>
<li>Aspirin/paracetamol - general painkiller</li>
<li>Oral dehydration salts</li>
<li>Broad-spectrum antibiotic (norfloxacin or ciprofloxin)</li>
<li>Anti-diarrhea medication (antibiotic)</li>
<li>Diarrhea stopper (Imodium - optional)</li>
<li>Antibiotic for Giardia or similar microbe or bacteria</li>
<li>Diamox (altitude sickness - can be bought in Kathmandu)</li>
</ul>
<p><strong> </strong></p>
<p><strong>Clothing / Equipment List </strong></p>
<p><em>Kindly bring the following list of clothing / equipment for our trek to Ghandruk Trek </em></p>
<ul>
<li>Pair trekking boots and waterproofing agent</li>
<li>Pair lightweight trekking sandals</li>
<li>Pairs thin walking socks</li>
<li>Pairs lightweight wind – water proof pants</li>
<li>T-shirts</li>
<li>Fleece Jacket</li>
<li>Set lightweight thermals</li>
<li>North Face down Jacket (Preferably)</li>
<li>Small thin towel (sports towel best)</li>
<li>Soap</li>
<li>Shampoo</li>
<li>Sunscreen</li>
<li>Extra lightweight shirt for daypacks - for stops along the way</li>
<li>Hat</li>
<li>Cotton or silk bag liner – optional</li>
<li>Neck warmer</li>
<li>Pairs 'thinners' gloves</li>
<li>Rucksack</li>
<li>Pack tissues</li>
<li>Pair sunglasses</li>
<li>Water filter / Iodine (you could buy boiled water in hotels/ lodges which is safe to drink.</li>
<li>Camera and films</li>
<li>Head torch and spare batteries</li>
<li>Sleeping bag (rated -15(above) deg C during our trek)</li>
</ul>
<p>Above things are required for Upper Ghandruk Trek. However if you do not have clothing you can either buy or rent in Nepal. In this case we have equipment cheaper than your country.</p>
"
57964,6101,package-include,
57965,6101,package-exclude,
57966,6101,route-map,
57967,6101,day-1,"Arrival in Kathmandu"
57968,6101,description-1,
57969,6101,day-2,"Kathmandu - Pokhara"
57970,6101,description-2,
57971,6101,day-3,"Pokhara - Ghandruk (915m – 1940m)"
57972,6101,description-3,
57973,6101,day-4,"Ghandruk (Explore the Ghandruk Village)"
57974,6101,description-4,
57975,6101,day-5,"Ghandruk - Pothana"
57976,6101,description-5,
57977,6101,day-6,"Pokhara (Sightseeing day)"
57978,6101,description-6,
57979,6101,day-7,"Pokhara - Kathmandu"
57980,6101,description-7,
57981,6101,day-8,
57982,6101,description-8,
57983,6101,day-9,
57984,6101,description-9,
57985,6101,day-10,
57986,6101,description-10,
57987,6101,day-11,
57988,6101,description-11,
57989,6101,day-12,
57990,6101,description-12,
57991,6101,day-13,
57992,6101,description-13,
57993,6101,day-14,
57994,6101,description-14,
57995,6101,day-15,
57996,6101,description-15,
57997,6101,day-16,
57998,6101,description-16,
57999,6101,day-17,
58000,6101,description-17,
58001,6101,day-18,
58002,6101,description-18,
58003,6101,day-19,
58004,6101,description-19,
58005,6101,day-20,
58006,6101,description-20,
58007,6101,day-21,
58008,6101,description-21,
58009,6101,day-22,
58010,6101,description-22,
58011,6101,day-23,
58012,6101,description-23,
58013,6101,day-24,
58014,6101,description-24,
58015,6101,day-25,
58016,6101,description-25,
58017,6101,day-26,
58018,6101,description-26,
58019,6101,day-27,
58020,6101,description-27,
65720,6101,start_and_end_date,"From 29th Jan To 06th Feb"
70465,6101,_thumbnail_id,6942
70466,6101,rate,
95090,6101,best-time,"March-Jun / Oct-Feb"
95091,6101,meals-bld,
95092,6101,package_include,
95093,6101,package_exclude,
95094,6101,gallery,"8774,8775,8776,8779"
96436,6101,accommodation,
180631,6101,_flyup_ctl_views,7
180632,6101,_flyup_ctl_views_daily,"a:6:{s:10:""2026-06-22"";i:1;s:10:""2026-08-09"";i:1;s:10:""2026-08-17"";i:1;s:10:""2026-08-21"";i:1;s:10:""2026-08-26"";i:1;s:10:""2026-08-29"";i:2;}"
181167,6101,_ftac_altitude_rows,a:0:{}
181168,6101,_ftb_duration,
181169,6101,_ftb_regular_price,
181170,6101,_ftb_costing_rows,"a:1:{i:0;a:3:{s:9:""pax_label"";s:5:""1 Pax"";s:10:""group_type"";s:12:""Private Trip"";s:15:""cost_per_person"";s:1:""0"";}}"
181171,6101,_ftb_fixed_departures,a:0:{}
181172,6101,start_at,
181173,6101,activity,
181174,6101,end_at,
181175,6101,equipment_amp_trekking_gears,
181176,6101,r,
181177,6101,itinerary_detail,
181178,6101,group_size_costing_setup,
187701,6101,_flyup_seo_title,"Ghandruk Trekking - Everpeak Adventure"
187702,6101,_flyup_seo_description,"Experience beautiful Ghandruk Trekking. Explore traditional Gurung heritage, walk through scenic terraced fields, and enjoy stunning Annapurna views."
187703,6101,_flyup_seo_focus_keyphrase,"Ghandruk Trekking"
187704,6101,_flyup_seo_setup_score,98
58024,6103,_edit_lock,1787416478:15
58025,6103,_edit_last,15
58029,6103,price,999
58030,6103,duration,"9 Days"
58031,6103,destination,
58032,6103,transportation,
58033,6103,trekking-grade,"Easy to Modertar"
58034,6103,max-altitude,3210M
58035,6103,trip-start-and-end,"Kathmandu to Pokhara"
58036,6103,highlight,"<p><strong>The Trail Conditions: </strong></p>
<p>Straight, Uphill, Downhill, Jig Jag with small rocky, pebbles, somewhere flat man made stone steps, through the rhododendron, moss covered forests, suspensions metal bridges</p>
<p><strong>Medication </strong></p>
<ul>
<li>Bandage for sprains</li>
<li>Plasters/Band-aids</li>
<li>Iodine or water filter (optional)</li>
<li>Moleskin/Second skin - for blisters</li>
<li>Antiseptic ointment for cuts</li>
<li>Anti-bacterial throat lozenges (with antiseptic)</li>
<li>Aspirin/paracetamol - general painkiller</li>
<li>Oral dehydration salts</li>
<li>Broad-spectrum antibiotic (norfloxacin or ciprofloxin)</li>
<li>Anti-diarrhea medication (antibiotic)</li>
<li>Diarrhea stopper (Imodium - optional)</li>
<li>Antibiotic for Giardia or similar microbe or bacteria</li>
<li>Diamox (altitude sickness - can be bought in Kathmandu)</li>
</ul>
<p><strong> </strong></p>
<p><strong>Clothing / Equipment List </strong></p>
<p><em>Kindly bring the following list of clothing / equipment for our trek to Ghorepani ( Poon Hill Trek<br />
</em></p>
<p><strong> </strong></p>
<ul>
<li>Pair trekking boots and waterproofing agent</li>
<li>Pair lightweight trekking sandals</li>
<li>Pairs thin walking socks</li>
<li>Pairs lightweight wind – water proof pants</li>
<li>T-shirts</li>
<li>Fleece Jacket</li>
<li>Set lightweight thermals</li>
<li>North Face down Jacket (Preferably)</li>
<li>Small thin towel (sports towel best)</li>
<li>Soap</li>
<li>Shampoo</li>
<li>Sunscreen</li>
<li>Extra lightweight shirt for daypacks - for stops along the way</li>
<li>Hat</li>
<li>Cotton or silk bag liner – optional</li>
<li>Neck warmer</li>
<li>Pairs 'thinners' gloves</li>
<li>Rucksack</li>
<li>Pack tissues</li>
<li>Pair sunglasses</li>
<li>Water filter / Iodine (you could buy boiled water in hotels/ lodges which is safe to drink.</li>
<li>Camera and films</li>
<li>Head torch and spare batteries</li>
<li>Sleeping bag (rated -15(above) deg C during our trek)</li>
</ul>
<p>Above things are required for Ghorepani ( Poon Hill ) Trek. However if you do not have clothing you can either buy or rent in Nepal. In this case we have equipment cheaper than your country.</p>
<p>&nbsp;</p>
"
58037,6103,package-include,
58038,6103,package-exclude,
58039,6103,route-map,
58040,6103,day-1,"Arrival in Kathmandu"
58041,6103,description-1,
58042,6103,day-2,"Sightseeing / Cultural Day in Kathmandu Valley"
58043,6103,description-2,
58044,6103,day-3,"Kathmandu - Pokhara"
58045,6103,description-3,
58046,6103,day-4,"Pokhara - Tikha Dhunga (1491m)"
58047,6103,description-4,
58048,6103,day-5,"Tikha Dhunga - Ghorepani (2848m)"
58049,6103,description-5,
58050,6103,day-6,"Ghorepani – Poon Hill - Tadapani"
58051,6103,description-6,
58052,6103,day-7,"Tadapani - Landruk"
58053,6103,description-7,
58054,6103,day-8,"Landruk - Pokhara"
58055,6103,description-8,
58056,6103,day-9,"Pokhara - Kathmandu"
58057,6103,description-9,
58058,6103,day-10,
58059,6103,description-10,
58060,6103,day-11,
58061,6103,description-11,
58062,6103,day-12,
58063,6103,description-12,
58064,6103,day-13,
58065,6103,description-13,
58066,6103,day-14,
58067,6103,description-14,
58068,6103,day-15,
58069,6103,description-15,
58070,6103,day-16,
58071,6103,description-16,
58072,6103,day-17,
58073,6103,description-17,
58074,6103,day-18,
58075,6103,description-18,
58076,6103,day-19,
58077,6103,description-19,
58078,6103,day-20,
58079,6103,description-20,
58080,6103,day-21,
58081,6103,description-21,
58082,6103,day-22,
58083,6103,description-22,
58084,6103,day-23,
58085,6103,description-23,
58086,6103,day-24,
58087,6103,description-24,
58088,6103,day-25,
58089,6103,description-25,
58090,6103,day-26,
58091,6103,description-26,
58092,6103,day-27,
58093,6103,description-27,
65719,6103,start_and_end_date,"From 25th Jan To 04th Feb"
70469,6103,_thumbnail_id,6943
70470,6103,rate,
98248,6103,accommodation,"Hotel/ Teahouse"
101751,6103,start_at,Kathmandu
101752,6103,best-time,"March-Jun / Oct-Feb"
101753,6103,meals-bld,B.L.D
101754,6103,activity,Trekking
101755,6103,end_at,Kathmandu
101756,6103,package_include,
101757,6103,package_exclude,
101758,6103,gallery,
101759,6103,r,
101760,6103,itinerary_detail,"a:7:{s:6:""item-0"";a:8:{s:12:""heading-trek"";s:85:""Day - 1: Arrival at Tribhuvan International Airport (TIA) Kathmandu (1350m / 4412 ft)"";s:11:""description"";s:267:""We will meet you outside of Tribhuvan International Airport (TIA), waiting with a warm greeting and take you towards your hotel. In the evening, our team will explain overall pre - tour plan in brief. We will take you around thamel if you needed. Over Night hotel.   "";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-1"";a:8:{s:12:""heading-trek"";s:87:"" Day – 2: Fly to Pokhara / Drive to Ulleri (2050m/6750ft ) 30 min flight/ 3 hrs drive"";s:11:""description"";s:545:""After breakfast in the morning, we take a short 20-30 minutes flight from Kathmandu to Pokhara. Soon after takeoff from TIA in Kathmandu, the snowcapped giants of the Himalaya begin to appear. Arriving in Pokhara, the contrast is striking. The journey from Pokhara to Ulleri begins with a scenic drive along winding mountain roads, passing through terraced fields, rivers, and charming hillside villages. The road gradually climbs higher, offering glimpses of Annapurna peaks before reaching the Gurung village of Ulleri. Overnight at tea house."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-2"";a:8:{s:12:""heading-trek"";s:68:""Day – 3: Trek from Ulleri to Ghorepani (2780m / 9121ft) 4 hrs hike"";s:11:""description"";s:501:""The trek from Ulleri to Ghorepani is a refreshing walk through enchanting section of Annapurna region. The trail winds gently uphill, shaded by dense rhododendron and oak trees. The path allows you to soak in the natural beauty and serenity of the forest. After few hours of trekking, the traditional houses of Ghorepani covered with Magar community can be seen. From the cozy tea houses of Ghorepani, we can see stunning views of Mt. Annapurna, Mt. Dhaulagiri and Mt. Nilgiri. Overnight at tea house."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-3"";a:8:{s:12:""heading-trek"";s:78:""Day – 4: Trek form Ghorepani/Poon Hill to Tadapani (2680m/8727ft) 5 hrs hike"";s:11:""description"";s:597:"" Early in the morning, we hike up to Poon Hill (3210m) observing the breathtaking sunrise over the Mt. Annapurna and Mt. Dhaulagiri ranges, where golden rays light up the snowcapped peaks in an unforgettable panorama. After returning to hotel for breakfast, we continue our hike towards another beautiful hilltop Tadapani through enchanting forests having fresh mountain air. Then the path leads to a peaceful, small village Tadapani, surrounded by forest. From here, we can enjoy the closer, dramatic views of the Himalayas such as Annapurna South, himchuli, and Mt. Fishtail in a serene setting."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-4"";a:8:{s:12:""heading-trek"";s:98:""Day – 5: Trek from Tadapani to Ghandruk / Drive to Pokhara (820m/2697ft) 4 hrs hike/ 3 hrs drive"";s:11:""description"";s:795:"" The trek from Tadapani to Ghandruk is one of the most scenic and rewarding short sections of the Ghorepani Ghandruk section. Lasting around 3-4 hours, the trail descends through dense rhododendron and oak forests, where sunlight filters through the trees and the sound of birdsong fills the air. As the trail continues downhill, glimpses of terraced farmlands and traditional stone house begin to appear, signaling approach to the Gurung village of Ghandruk. By lunch time, we’ll be in Ghandruk, one of the most beautiful villages in Nepal,offering warm hospitality. From here, we can enjoy the breathtaking views of Himalayas. After a short explore around Ghandruk, we take a jeep or car to Pokhara. Within 3 hours the journey ends in Pokhara, the peaceful lakeside city. Overnight at hotel."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-5"";a:8:{s:12:""heading-trek"";s:32:""Day – 6: Fly back to Kathmandu"";s:11:""description"";s:798:""After completing our unforgettable journey, today we will take a flight back to Kathmandu.it will take around 30 minutes, finally we reach Kathmandu.Once we are in Kathmandu we take you a few historical places including Pashupathinath temple,Bouddhanath stupa and old Kathmandu royal place,which are must tourist attraction in Kathmandu.pashupatinath temple the holiest hindu temple dedicated to lord shiva, with a complex of shrines and cremation ghats.Boudhanath stupa one of largest spherical stupas in the worlds and a spiritual center for Tibetan Buddhism.Kathmandu durbar square once the royal palace,it is knows for its palaces,temples, and the famous kasthamandap structure from which Kathmandu gets its name.after visiting all the places we will take you to your hotel. overnight at hotel."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}s:6:""item-6"";a:8:{s:12:""heading-trek"";s:22:""Day ­– 7: Departure"";s:11:""description"";s:245:"" Today after breakfast we walk around tourist hub of thamel for last hour shopping. a quality souvenir for yourself and familys. After a wonderful trip as per your flight schedule,we will take you to the airport for your final departure namaste."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:0:"""";s:21:""day_wise_ending_point"";s:0:"""";s:17:""day_wise_distance"";s:0:"""";s:12:""daywise_hour"";s:0:"""";s:14:""important_note"";s:0:"""";}}"
